"line","YDHPL","YDHA","PLHA","DF","DPM","SW100","TSW","POM"
"SCR_070",811.935587722499,948.471645650342,60.5112386781885,34.392921218006,59.5596263183112,23.7439069046938,266.542981924077,10.7081656102223
"SCR_076",1079.59391206433,1383.18789526461,53.0833911086189,32.2513836346442,60.1220561454518,22.6812163063372,331.990035452051,10.1241409510227
"SEA_005",NA,NA,NA,NA,NA,NA,NA,NA
"SEC_034",1558.77982110864,1026.58031495265,42.5160606469428,34.3276600990708,59.1381254583559,22.1458114451275,241.783118391599,10.6975743385591
"SEC_035",669.784769423074,924.758022140984,57.1064842377803,33.9760069650951,59.0323886128127,20.7104598181811,222.654602777949,9.66758276942764
"SEC_036",1227.79936409282,1302.43390335093,41.9527587490028,33.7253020131736,61.1257493835109,23.1915326432014,215.658340631915,10.5015272722532
"SEC_038",1069.75144294796,1141.33741725847,50.0288287647679,34.7932717069256,60.6758960857027,21.3129503913635,286.130000830991,10.7561460527505
"SEC_039",966.442737194183,1011.80202904565,47.7133261604248,34.5830225522011,60.4964696126467,21.1587186481521,242.057491451432,10.3776433901876
"SEC_040",979.18920033072,1200.65992807008,48.2232505234886,35.9865793172962,59.8754533630366,23.1086301495782,234.538025469207,10.6361666968656
"SEC_042",1026.99652471197,1372.8678449886,47.9833491465204,36.9673006990439,58.5253861081009,23.5948085935039,279.250221216317,9.75387008541549
"SEC_045",684.160550558931,813.23695254933,40.7933194007339,34.1419871147489,62.0467054430599,21.0347122565519,144.671865670356,7.08475604087962
"SEC_046",844.103827031697,962.081076080363,54.3540757691537,35.8002634144986,60.4608048637723,22.9281317490235,259.391110127248,10.2436787147221
"SEC_047",950.790387577999,1105.57494667894,49.7683577555456,33.8297855163508,57.9983772244441,23.5496716220261,258.878549775909,10.4756069678364
"SEC_048",898.687796243451,1047.20334982982,51.8856470188957,34.9616583795173,62.1897227580664,22.9349290386513,268.387175753014,10.5221566214108
"SEC_049",831.121991966778,950.854507159983,55.5399249159775,33.3783328010177,58.8031807123923,25.9857655691526,256.571405790786,10.7119672462668
"SEC_050",1005.27553366735,1122.39329861339,46.2377468731376,36.4068466566343,60.8182024886369,23.8068354719369,245.572995603511,10.6509971274803
"SEC_051",965.628234359457,1116.373415467,44.4933705900294,35.5142026292363,59.5627865757029,22.4669515469063,224.337784783517,10.1912563276011
"SEC_052",885.059478101459,1099.44539514156,43.0172208067565,38.7816391429806,64.938871157758,22.5797877687566,201.643799446709,8.42229592596747
"SEC_053",943.603177097809,1125.57039380602,61.1074784064977,38.1860059742021,62.8697796050141,22.935571622953,330.528617615068,12.0136472332817
"SEC_054",803.35993892689,959.403040528181,55.5976994255769,36.0339512514652,61.7144851789303,24.0876570210016,255.458441519042,10.6697401611975
"SEC_055",932.340780852772,1062.3423380225,54.9511096502285,35.2744641487,61.1569162079634,23.5765802581178,319.042615611575,11.3092408759649
"SEC_056",889.259899474143,986.548585612893,56.8657421314306,33.782685138696,59.0463394450041,15.6076371191882,292.696755590392,10.9164052621601
"SEC_057",942.385532621744,1136.26285315749,48.73781134068,35.8469482975047,59.0464666600422,23.7562040803026,261.357523724692,10.8158932958307
"SEC_058",817.804562752781,933.814796613508,58.452100099161,34.4092959790348,59.4708375832146,21.9396315902144,275.692937753491,11.0481330856241
"SEC_059",1048.86865920366,1222.16470261397,52.7027176302497,34.798774260177,60.223373595441,25.5425142333928,325.734773970107,10.7376823375101
"SEC_060",935.982756153175,1128.17811064588,49.6267008523173,33.3888283071806,59.5354058044419,22.905080559054,242.640997972108,10.311985798561
"SEC_061",897.31612673248,950.255131387372,49.4480820649762,34.512766749927,60.1742845405057,24.5844518403678,248.368720272523,10.8454272676654
"SEC_062",987.403633251851,1187.40283070353,43.9134477550346,33.9267401139306,58.5747989530024,24.8919133423709,206.514414731203,9.24489053494695
"SEF_009",849.429769173213,1038.95857521836,46.4446778128167,32.4835998697713,57.4395297332433,20.8074200338791,227.824799569504,9.13465107254678
"SEF_010",1003.69364401382,1152.26348761783,42.4012755560633,33.366511277358,58.7143319489436,20.8504737279095,188.825678701499,10.0274622108762
"SEF_012",1076.10338086077,1192.07063827025,45.9206808469613,33.0787818032195,58.1830331174701,21.7810305982599,248.177036148967,10.6395486219727
"SEF_014",1159.89193164675,1301.0098886844,49.312201885932,32.1364775536184,58.6661824002167,19.9747789115996,297.460603066675,9.75712404667038
"SEF_015",1068.78613143466,1302.85260431483,44.4223730915686,31.7382028297144,58.82215491229,21.5597443664895,234.060598708433,9.95107587891161
"SEF_016",1181.8200925965,1287.14120208486,42.1717146226981,33.7269104072909,60.5860685646758,19.8384846312055,211.853277503471,9.98456334506842
"SEF_028",1032.17377214128,1238.04702245415,43.5056724499693,31.6352538504219,59.1648110001252,20.845747929972,221.244518309379,10.0852156096681
"SEF_029",915.762459141645,1136.73671006813,48.887522656837,31.1355342098154,58.084120431063,20.7198451345982,236.610252173258,9.72692225608745
"SEF_045",924.667438279453,1095.85003184743,47.756697778408,31.7184775518687,56.2527143756995,20.4459346900122,244.874248926762,10.2537562397089
"SEF_060",913.266529822658,1140.84794027328,55.4163963101781,30.3910666394399,58.1046580041475,20.7874316872592,315.232781709007,10.944222026634
"SEN_034",1123.10519790458,1522.31355148238,55.3877495869446,31.386211529309,59.313846234724,18.6602599690559,386.424166623219,10.3100456904651
"SEN_037",800.471055650731,999.114019520051,60.3060365466298,33.6495659698005,59.7760106513392,19.8463506297973,278.6580830559,10.5473223949594
"SEN_046",961.789617403414,1161.58642199196,59.6463344772627,33.7126554747791,58.0426272205191,18.3977732461924,337.874946564649,11.3579522502045
"SEN_053",943.561025896643,1137.05235651668,47.5569998962484,32.1594944625021,59.7570787280601,20.5883128288121,225.584555203132,10.1102526369463
"SEN_056",1261.46050272186,1366.1092574249,50.4116379176941,32.2922451961349,60.1885018924962,20.2837449994687,351.518785789978,10.3190880840364
"SEN_101",932.456621267161,1061.14799981332,44.7710881256935,36.587023607529,59.8218773541455,17.6620550312013,201.718764066704,10.652024008724
"SEN_102",666.436438228767,778.336295906206,53.915200106495,37.0505549375798,60.3914789889054,16.9670081618736,192.729162853638,10.1059116518472
"SEN_103",790.129661747901,967.556545098251,51.012858264853,32.8565479713704,58.9874993403064,20.3807293910811,221.379498907135,11.1103432635418
"SEN_104",816.135152177057,1023.58045922793,45.1849687579195,34.7022732594644,58.9406121938905,22.720327137714,195.423799207164,9.06847599755184
"SEN_105",766.721211167766,876.416463929527,56.7516233772346,32.895582671088,59.0169753280625,21.8281218434958,250.641100991925,10.9921693812987
"SEN_106",655.491774840742,777.870353410413,47.0012886707809,34.1426991801367,59.3546471004108,20.6947717456324,156.288841811244,9.91941678467541
"SEN_107",634.171626460203,749.559005829311,53.2380429792851,35.2926723534678,60.1790437338941,18.3841255179206,195.346031105022,9.31666314366494
"SEN_108",826.56032036526,1022.99585428819,46.4147054066618,35.7381747439811,59.9317155485675,20.920561925625,203.555595205622,9.81571905684074
"SEN_109",750.664088513399,884.56300152489,53.7653645985433,34.3658317178281,59.0022047652924,20.3487754851056,230.464256675003,10.0639310111562
"SEN_110",862.475069806852,1060.74825782153,43.8147886934183,36.800109579866,61.9807176713216,25.8566334327367,177.672317791248,8.25084594736122
"SEN_111",896.844274659801,1068.8288421771,45.9534925224297,37.8052141733599,62.0023413101495,24.8892529742321,212.859580759401,9.05100011854207
"SEN_112",1095.4762473073,1040.74323634194,43.1338960133839,38.1021691083398,62.4662446314107,21.2627287638801,207.487776108716,9.86600519222817
"SEN_113",893.628355489537,955.523774835401,45.5168920103615,37.3779718261912,62.0536582133337,22.3655233425694,205.972364121315,9.81999892536815
"SEN_114",857.556892838924,963.214667361555,47.3598078903172,37.4296997961913,61.8798531474289,23.2951408768464,207.108520352334,9.87460314973812
"SEN_115",840.034282132299,1064.23288511223,51.2351439089991,36.5565720935924,59.7419055676637,23.6890244576698,236.059914683289,9.41580974467095
"SEN_116",886.811600370625,1027.17737452837,44.4930234665576,33.8020573522706,59.8289402035428,20.7449086033135,206.749854805423,10.1036414590533
"SEN_117",920.667803421033,1165.14236156573,45.6649067544085,34.1155959418092,60.2423613258111,21.8469173713625,215.787864749369,9.26548620800357
"SEN_118",985.928693970705,1226.30571259823,48.2925916857077,33.3290983228782,58.3440862992616,20.9092294236668,251.598551348694,10.950924025597
"SEN_119",706.434667899854,921.960324843132,54.9774561953925,37.6438583357052,61.8253809980614,21.1174094317128,217.953597825729,10.0810865334391
"SEN_120",879.995504971919,1099.66906787289,55.1494425226285,33.9295435678145,60.0026823625881,20.6608255074342,292.333846921939,10.1386778667097
"SEN_121",912.184310819994,1117.61230683442,53.5080196509805,34.9343368049391,58.756010207458,20.0285502784003,302.688307045588,10.3723524635004
"SEN_122",771.901988730541,984.919757980618,46.4828606861612,34.4069770502817,60.1566302378485,18.6586525560145,194.752768203401,10.0513938915816
"SEQ_011",935.725240570054,1125.16806543298,52.4348703880145,32.5935486722274,60.2431032847418,20.4748157331848,265.887001226424,10.5189030401836
"SEQ_1003",784.165142074679,1052.24867882064,54.4346271844085,35.8172043758546,64.2309568448276,25.4250129578954,213.759552819841,10.6604191829698
"SEQ_1004",893.28709177634,1032.61279735042,48.7214256683183,33.8657175486824,60.9216513729331,28.7326971412342,212.118874067711,10.2550629076239
"SEQ_1006",923.927309919768,1189.17907607604,46.6244843568882,30.5735343091815,60.1131240916549,33.4371812186714,221.435438584999,10.1435881287565
"SEQ_1027",847.526978729621,995.122926701989,50.5842459913465,36.2688695643174,65.9697642593573,25.9475654015139,225.100398199106,10.5671212051507
"SER_008",NA,NA,NA,NA,NA,NA,NA,NA
"SER_014",1010.43029145317,1219.0547512895,49.6016307874697,31.8401085851224,56.3254694976671,19.2043430747525,269.737140604382,10.2631074091262
"SER_015",1036.16574920323,1254.78264790821,60.6948796781028,32.0342571726779,56.2862311330594,19.6195342036251,356.181940090011,11.4262792244038
"SER_016",1042.21441439944,1442.3687882409,74.3235465907433,31.4594884216794,55.8398922373717,18.0198396116138,419.857448260327,11.613878701593
"SER_019",1011.1123494665,1250.67715886588,51.0036116661629,35.064612473592,60.408601379694,18.4435799068021,277.337000301712,10.2710465144889
"SER_020",996.029070118469,1213.272033054,45.8982581705922,35.3097984207819,61.7148497762198,20.6167815576455,242.465686355127,10.2699430048629
"SER_021",1042.93081097185,1349.15615512913,56.2026786561836,31.5803592649485,55.6575228743668,20.2962779515825,329.184643966852,10.0196984457055
"SER_022",1086.69953336895,1341.8446694094,52.1744064286336,32.0957359300143,56.2313351026405,19.3342104396825,329.950702929462,9.89014674287972
"SER_023",1079.86157376915,1235.49946311236,47.8120820122839,32.6879543989477,59.2962012226312,20.1203340947526,273.976803907648,10.7163921510022
"SER_024",915.373585587977,1075.1361962697,46.2936126007339,32.6672619397029,57.0484149603533,21.5291488156487,222.453888863807,9.58065102503198
"SER_028",974.590723812329,1184.23668450798,52.9594614632795,33.4576921840052,62.1602845023763,21.0334626643005,289.090220305013,11.002378264707
"SER_095",877.239472661115,1054.4358822558,54.0402510784588,32.6028476058842,60.4197652137207,21.7436319645396,264.428748485257,10.2885685807427
"SER_118",974.839809812009,1169.89813034082,57.0844905723091,35.2876753111999,60.2543325808184,21.1076606535436,304.073541575992,11.4441137377175
"SER_125",981.742906599227,1289.73938190871,55.0094910860555,31.7358507846131,57.1424825723858,22.9597891821615,311.871132300667,10.558655452578
"SER_313",862.11079495435,981.567888931329,53.3429461249615,32.3194869865021,58.483775599438,17.9690348993061,264.862157114708,9.85684087688653
"SER_325",811.016460285041,988.454243351043,44.4529943353544,32.5717957421015,58.2844886519008,19.7345058060289,202.354020266035,9.64749291332804
"SER_326",1061.08118233855,1292.9779712567,43.7178620394628,32.9829474322215,58.2837543493066,21.0319157256692,226.705624626435,10.0885703728643
"SER_327",1045.10279848912,1223.94751631401,54.1772728751603,37.1309357404097,58.1162439897009,23.3018202904474,316.744111040954,10.5139376852969
"SER_328",1020.58201442087,1192.42487045202,43.7330046858117,34.4890704931682,60.580214191178,23.8097035199902,228.278260923451,10.2728048466041
"SER_329",839.781287098915,1080.30656272559,53.4009737262585,35.0233203302285,61.972427486674,23.8668694008588,243.313008655153,10.5238916955016
"SER_331",1077.44715954199,1200.49508681606,50.914281288146,33.9875572514402,59.5614393641569,23.2266619520838,314.073554722679,11.1081494208142
"SER_333",894.338010239929,1095.60988841438,54.5681238402577,36.1862011077417,60.2399974030814,24.0790061250116,294.711015818335,10.4968323888459
"SER_339",1037.10893462461,1232.32631173478,44.5859399903238,33.1574900455212,58.8196793267383,25.1104765399158,234.093877232119,10.185643721898
"SER_346",857.427791962414,952.643774333317,47.4896867610234,34.1101332496383,60.431531336572,21.9932960519136,222.947846531556,9.70649551096245
"SER_349",848.591675722326,989.177103765337,49.9444091444007,36.0065636552837,60.1399671052258,22.0123605884489,222.19149186111,10.4435095082345
"SER_350",915.888796251625,1147.40671041349,56.0558975743335,34.9738788048469,60.3126225819227,21.636160082972,316.026537009067,10.8046934490326
"SER_351",863.439343709015,1081.65094692602,53.5690428012653,33.6642324870594,61.0196198068845,21.1023555312278,266.161505614009,10.280928378139
"SER_353",1037.41393373045,1145.60051854602,55.2158506491974,35.4688797863753,60.6979240341541,22.4988050127537,334.374505600944,10.8159282850979
"SER_360",867.982028142481,1112.60734161795,62.0865392145901,36.18238012653,59.3505096586705,23.3482819922364,329.963150226464,10.2716409453885
"SER_364",815.875094244957,920.487171545597,49.6097126429482,34.383903655627,60.2223989116429,22.7902500721431,237.892536518003,9.67250446389807
"SER_366",870.832347061424,988.161189300046,58.6466845710378,35.9318088863212,62.885250683482,22.7816196464473,303.443410672112,9.98817000433152
"SER_373",939.21738013527,1157.2329260537,49.3429195593692,34.5749557101705,60.5355274228067,21.3843729643541,280.230974008463,9.28791780607446
"SER_377",894.503469655307,1087.37911076685,54.4725767721666,32.7742733351206,58.8142032911404,24.1638289259552,271.351346797202,10.7377974494697
"SER_379",770.690639475523,866.387220674639,50.5801195835206,35.3670004255979,61.0172589264369,23.4593998543328,225.334314384621,9.10727072298278
"SER_380",970.463002054613,1168.30020145421,61.180439471668,37.4360714682141,62.7466992085977,26.7074084982499,330.267636861423,11.7436834615898
"SER_381",905.616550897753,1073.06862746802,48.2088452370043,36.2113546872144,60.1927227029952,23.0370429335635,240.60861153577,10.4944671921829
"SER_382",884.917801229797,1089.94969453957,50.3000021265501,36.0930386528005,60.0609112947161,23.0448921038034,258.583549977444,9.73156933046432
"SER_383",764.504129550936,914.693587420736,49.884592183075,36.3386529384068,59.166185669562,21.9363920212472,208.938708046248,10.6076467512926
"SER_384",891.896427517981,1151.31646165139,57.530847542793,32.0595137849069,60.0808223566455,23.6108845722288,298.081200196905,11.331274656144
"SER_385",856.388826133322,1025.55466814153,54.3342365252971,39.3146755398763,63.2892698496671,28.8377964632721,265.736378983886,9.91702971344989
"SER_386",816.712165993161,998.213422012918,56.5585132362004,39.3747901789594,63.6899319966367,26.7233292714916,265.334798947245,9.54014395014365
"SER_387",866.957591530101,1107.19741506819,50.2165233971719,38.0110358260565,62.7033940484456,25.9982433020755,250.599284840537,10.3326535249261
"SER_388",750.223079449216,1028.10729857748,45.0199279412324,33.2715501406259,56.3927561937971,21.8130591433768,173.550024576796,8.843046756714
"SER_389",898.217213106686,1061.38882933045,53.29433257159,32.5504251703883,56.8742890387341,22.3040180703375,263.26454452766,10.8548870661098
"SER_390",1066.40776255171,1152.44779828963,56.0414604120962,33.076698390184,59.2388467753942,23.0103217467105,355.036657663882,11.2034770870287
"SER_391",775.544759102447,985.100283216824,49.5620127112648,34.7218591691568,62.9250241764474,23.2072180686961,213.34222118846,9.28976005091491
"SIN_524",623.773694070669,749.613934714438,45.4754119925865,32.5199709796605,54.6188602969225,15.9559319817934,148.475136461095,8.80771157060025
"SIN_525",836.6106316589,1030.63498917099,46.2730214184602,30.335427591543,60.8882680631247,17.692950285177,203.643398348704,10.2749897413768
"SIN_526",905.792069279009,1116.97434523064,47.133188154474,31.7897935227972,57.7784233745098,18.5821175856391,231.343870919217,9.69912658927635
"SIN_527",817.054844812642,1078.24734974869,48.7138242800385,31.667128807584,59.5368858419954,17.9076576796705,222.250699156643,10.4665023215415
"SMC_033",NA,NA,NA,NA,NA,NA,NA,NA
"SMC_041",568.03329959263,795.495198409919,50.1637335335262,36.0082948135568,61.0106347317434,18.1404305703359,170.095801771667,8.3806138719102
"SMC_101",834.059884551593,973.254909117739,52.9521606680953,36.1870343079875,59.2201525307908,20.6066042603477,231.244885832791,10.7619090158501
"SMC_137",756.799369681478,970.050740362978,54.5708685524584,33.4224821047231,58.4150101459886,20.9949069460829,212.572715635353,10.3862655670837
"SMC_140",795.176786967594,1081.6460061001,73.1846063356404,37.358952079737,61.8803747422382,20.7341812852403,325.470848252084,10.6112962622319
"SMC_141",756.630291778253,896.705664375577,58.6259589353777,37.2534724811897,62.3712029479882,21.9592806637753,268.565588390902,10.5892598063793
"SMC_142",721.103921604485,972.758947355994,51.8478075993282,38.2700824196564,63.183990238361,21.9565741219843,207.166684658707,10.0998395839857
"SMC_143",659.736912893766,793.590036578809,56.1677672796015,37.5654703907051,62.82804892694,23.0401628885393,213.544176097246,10.4459006513892
"SMC_146",841.642636115066,979.35536387522,51.6478300780153,34.1191384875589,58.2154467394852,20.4382444806491,230.120571026339,10.5939223245824
"SMC_151",843.166611619961,950.229697504148,52.1748256520642,36.1029531021487,59.1822451287322,26.1052813648569,229.401782879376,10.1750698688416
"SMC_155",1282.66243660018,1516.30011059947,52.7310900556649,33.2186748007468,60.4334831934637,22.9750469864954,401.506762284709,10.6350022312505
"SMC_157",886.846396853521,1065.59801201968,59.4883746895084,34.1850529679409,59.6070280965489,21.3049957955986,337.230204990278,11.1910770665332
"SMC_158",982.207166557286,1235.50692408095,52.131326664153,33.1957185319764,59.0130469415921,18.989738084509,301.215057128876,10.6428405615238
"SMC_159",1123.37896212454,1260.59244946931,50.7230204046237,33.3971824798999,59.0436987880216,23.3336907985422,299.669775027728,10.861904799537
"SMC_162",891.04786232425,1135.09744760354,52.7680903241358,32.3964888873484,61.1367151330596,20.9675361197155,282.833370229738,9.82708017835404
"SMC_163",977.348172089767,1127.33836324926,49.8241059563438,32.9974659079657,59.232558588076,23.3429448134983,240.674638510219,10.225125762239
"SMC_164",1076.04961942377,1308.26648590736,53.4589033160598,34.5983319791479,59.9383750795107,22.7293456447698,320.069610500666,9.7661365224115
"SMC_165",773.021430514611,853.658833910316,48.1421623029327,32.404203320652,57.0348874100749,21.1657482467547,209.296814869004,8.49273906103302
"SMC_166",1202.23978156299,1297.22437769218,48.5701710179972,31.8922857500657,57.2958325460125,21.7441783278715,309.931446209759,10.271055905889
"SMC_167",875.23230273742,1005.47192326972,45.570813982428,33.6076745433023,57.0677166566264,20.5292219564537,218.069106948886,8.39294146727461
"SMC_168",753.626296584939,884.721069762713,59.3530093569052,39.3643074964575,62.5685054472969,25.8801936674708,266.041784629324,10.5414983311791
"SMC_169",812.763440113063,980.186032085976,53.8792074887289,36.8428542820002,61.1506026236039,19.908924097676,250.385531912472,11.4246084449354
"SMC_170",897.429007741253,1014.98889219008,56.1943904012322,36.0646020189274,59.6430327306198,20.2281592838914,291.697469421233,10.9861960113126
"SMC_171",941.300358397664,1109.44480139122,50.9112322040338,36.6571266414364,61.7269942188297,20.4839403490714,251.435038948513,10.6794405148194
"SMC_172",923.259860807995,960.136938027764,53.8561764581459,37.200488991346,61.7946217440697,21.6798522254318,285.132617161985,11.0396869321727
"SMC_173",878.465263177066,1066.90001304303,44.8930346844654,36.6480917713709,59.6504598912468,19.9659556369557,195.015922951085,10.2065024664937
"SMC_174",886.00172242588,1064.79046296265,51.7623556136822,35.0155506712321,61.9465954691914,20.1040002883702,248.23441420543,9.93077061359083
"SMC_175",959.600100790509,1000.72825317936,51.1111109326646,31.5612810089388,57.0500667521004,22.3454362183523,261.37941145127,10.4055106722736
"SMC_176",1045.68186785976,1194.08631405134,50.2168226906275,31.8643921506399,57.4155819976399,21.1660000673937,275.462344976968,10.5018942515456
"SMC_177",950.105899194946,1111.09332195943,49.7435635114762,32.0060782532344,57.9929112624255,22.0475152983423,271.335165715852,9.03781429252829
"SMC_178",788.06630717609,987.078311091482,48.7051199742596,32.9691953125887,58.1195212428419,22.6996990987186,216.681129471511,10.1641616667111
"SMC_179",820.551837329673,947.530153661816,42.5813986693812,37.3300478735335,60.9586538597429,21.6260476962319,181.169213938075,10.2764313794241
"SMC_180",847.421178951841,1142.06984155547,47.7869612155505,33.2254929888146,60.9255294166031,28.0884368064821,231.562976432412,10.2641212686645
"SMC_181",899.984285121786,977.112321118609,53.3347860092767,34.7255062034655,59.5096803032202,26.4153449680809,267.992973320095,10.5039590533575
"SMC_182",817.839176390294,975.687464196164,52.0318129702769,35.3417112542059,60.879202597549,22.0115718689436,243.983102076408,11.6939916374753
"SMC_183",744.04162848073,844.0030973609,55.1051334867572,39.420439866097,62.4081380962925,26.052034866786,231.567654516389,10.9124983248548
"SMC_184",886.210952301216,1008.08622668568,50.7434024707609,32.3558750977829,58.5479948307929,22.2090348453269,230.758986053648,8.90090135699655
"SMC_185",789.927415087144,914.024253536619,50.0935501938072,34.2132422321073,58.9325867721822,26.9188629968066,207.275130677366,7.71989324099824
"SMC_186",938.698567700119,1056.35312610805,52.8509644429775,31.8367305857615,57.7320668728821,25.3789762198242,266.593177521785,9.85294807937325
"SMC_187",839.423843811213,846.690772136229,52.6882196770412,38.2198937842962,63.7594341446551,26.7488733384807,234.192707103474,10.1024270311859
"SMC_188",877.760782014778,1011.88943165392,52.4518641796256,36.9619051284303,61.6655060092589,21.9115777545619,251.420687523775,10.7656250476783
"SMC_189",829.934023480937,985.308727244821,56.8919238702212,35.8776659755855,60.8485168972831,22.1142955421347,266.479797993448,10.9855845996979
"SMC_190",937.299583295864,1105.03374724683,56.4704398763527,34.8556553371513,61.4907815635979,22.6691480944265,309.356428646035,11.1444005306335
"SMC_191",851.480864579682,1047.8199108784,46.5733096127587,36.7764797002027,60.6493102732344,20.507762462697,230.432211268219,11.0687442075379
"SMC_192",1015.3467959668,1194.0029523949,45.2397870863581,36.3471835458928,61.7087634528067,21.0773846524386,246.589710805226,11.0854063954692
"SMC_193",883.132506534634,961.360328973906,52.8126969730609,36.0212887378424,60.3841279798832,19.7259942228603,239.141186176065,10.8333857241541
"SMC_194",863.923961077343,1038.67945187472,50.9157222956118,37.3497654156407,61.7042859249682,20.2166946897894,247.512499781038,9.23822649868715
"SMC_195",944.243641053915,1051.45074954285,49.420547921175,38.0927640674568,63.2125418424445,22.7177253923579,228.267471499113,10.9845015965807
"SMC_196",837.869818916721,980.658514024674,55.4221283735913,34.629526530487,64.3105906773964,24.5293838037354,275.769005288171,10.5997171028882
"SMC_197",963.444602538704,1108.96765984243,49.2605892998589,36.2200505800721,61.6303217830186,24.3593111054257,259.907986264986,10.0863804901383
"SMC_198",869.535334581651,1014.54424023457,53.1859008133122,36.9907217461369,62.6769550723389,24.1813143145892,269.335470936337,10.5471169962956
"SMC_199",795.839099410196,873.100325205573,52.5727300698264,34.1205785962708,62.1118428479603,24.7526121237677,244.395656104376,10.9791446664678
"SMC_200",878.369122351875,1004.91103449187,47.0567258126787,34.9565282766904,62.4371681427851,21.1011860942538,226.328579297158,10.3314165204047
"SMC_201",855.329998588162,1045.08040868085,50.0666284057632,34.6570618342466,60.7262516340158,24.9456478029215,248.987260926024,11.2115670600667
"SMC_202",914.595135205282,1042.63483863753,47.4170427703798,36.7215363507488,60.8141693742753,22.8211974938349,236.569113606708,9.09915306282369
"SMC_203",806.514852040722,987.471551561902,60.5587381590642,33.3639876072121,58.3406774270811,24.9743797329843,279.007555754932,10.7073357051513
"SMC_204",840.815104108454,1085.28100660382,50.962959765827,34.7286531129609,60.2556524562197,27.2271894980856,237.071543292875,9.69888445014987
"SMC_205",850.704661440478,906.359010209712,49.6284420343132,35.0270762796281,60.3968477349035,22.826441003093,228.957850146082,11.1229846885652
"SMC_206",746.902678324024,870.438185412305,47.5784793424291,33.5888506858924,58.6655977881716,27.1894526277425,191.161486593777,8.15984083689387
"SMC_207",581.47835465976,644.414907456711,49.7744748728494,35.1789028958042,64.0694869715271,22.3875997139722,155.925861995866,9.48968535997959
"SMC_208",984.044375369684,1076.70045857096,42.3177802316979,34.036147487342,59.2962289850177,21.3264911052849,193.671676215347,10.4060392521581
"SMC_209",935.809795994463,979.242771522965,54.0885575382371,38.1758578702636,63.8895632705398,22.7555270051693,294.02139607105,10.6704467600168
"SMC_210",887.723266933157,1119.69097768789,46.5954676586575,33.8211834134382,59.2122427138701,24.9384725932727,215.192532460498,10.7959499419717
"SMC_211",1348.51933297144,1280.29101593187,43.4784513975727,34.2940533031756,60.0440880327038,26.3907064341285,272.900818473708,10.2271375111742
"SMN_039",852.716300436092,1053.64900822309,52.7057317577503,32.3306060271818,57.2036676564571,20.1630477775917,252.250146260001,10.3491717346116
"SMN_057",1025.60375181612,1000.00856594084,49.0984321745367,32.5315095971066,60.4872622055173,23.8614246950193,254.845703941601,10.4855135643621
"SMN_058",946.228102521814,1091.23769752275,46.1109178474251,38.3899398012725,62.4795077816668,23.44204519632,218.222466952436,10.1271182628323
"SMN_059",880.153667930571,1022.76077758712,49.2140725333687,36.9990621119542,63.8114397262009,25.269072746899,224.408880467341,9.78259480279613
"SMN_060",853.794772041212,1028.36014870763,53.9483255557833,36.0716320149582,60.7703326870314,23.9615425923211,253.405018253274,9.71994715582318
"SMN_061",909.004908210579,1106.53645130023,47.1963124645038,37.5228327275941,61.2789046219361,24.5084570319176,223.031615748021,9.7821806808818
"SMN_062",864.761584271756,920.67944329756,51.9046960163084,36.5068949472207,60.6756088477938,24.5604948242298,244.417567771753,9.6550370110531
"SMN_063",1428.90952926427,1193.24453056286,42.1737934907169,36.6542970373416,58.9985448476811,21.227530842084,254.434192100576,10.2124095357051
"SMN_064",1076.29426292317,1375.65800455256,47.0467032873772,39.691519594613,63.7534797184175,22.9531275338072,273.917125629412,11.1305231166404
"SMN_065",1062.67151404083,1162.10118563265,49.021682457351,32.6913854023517,57.6896467129291,23.0150422886971,273.831877872505,10.6700829825552
"SMR_072",916.804766736303,1109.81320186973,52.6559096087269,34.3812005685052,57.4922846431294,19.2280330549799,272.809255146043,10.3043677476154
"SMR_083",999.788057812522,1128.08030487116,45.7348468008027,34.8289087311008,59.7475423644374,20.6215877633504,233.127755766548,10.238820720007
"SMR_084",896.498780472931,1042.31497993078,49.4015509992346,33.0002436963292,60.3481642315389,23.1801778109946,244.88163524828,9.32480357512811
"SMR_085",1069.85575660525,1112.11138805869,53.3753763088322,33.1334513609507,58.5830707873225,19.6701519428953,319.623755517407,10.1388113848731
"SMR_086",949.128523367557,1161.21741419833,55.4183020596218,33.2297145385883,60.0185766130371,20.2541071214548,302.548461327274,10.8110797630677
"SMR_087",1027.08327822889,1144.13266031115,49.7170652048181,33.525615047109,59.4971761327871,21.9525839726268,269.867821085714,9.95477561131274
"SMR_088",936.54309967221,1043.60510095096,50.2210986858853,33.7421199598457,59.0852253110109,32.0925728824968,261.338712413252,10.2337627017524
"SMR_094",733.036060946565,1025.87055539926,55.3326799465452,34.0972236133761,59.4306485471033,22.7702431747927,242.258278017073,9.74696060229415
"SMR_095",995.182604149026,1198.12612980566,48.0074426806921,33.6566524708285,59.5545376889627,20.8919562309009,245.092012525649,10.2771351515093
"SMR_099",802.141092297603,983.96030732154,50.4541268960569,37.3424923092521,61.139414258837,20.1352253542494,221.206374986227,9.55402390486191
"SMR_101",788.968778436011,935.649658810681,49.4966322580995,33.1499878560001,60.3385134284846,20.9627912383269,218.904659855175,9.62450438516736
"SMR_103",831.841650221031,849.877914194919,41.6932280985731,36.9179891097886,62.1235395329128,18.2265042737775,169.367536959738,8.71141086105925
